c,h,l,o,t,v,y,m,d,w,wd,last,change,pchange,symbol
87.8,88,87.5,87.9,3/12/2015,424640,2015,3,12,11,3,86,1.8,0.020930233,CEB
87.5,89,87.5,88.05,3/13/2015,317240,2015,3,13,11,4,87.8,-0.3,-0.003416856,CEB
85.2,88.95,83.6,88.95,3/16/2015,1303490,2015,3,16,12,0,87.5,-2.3,-0.026285714,CEB
84.7,86.85,84.7,85.5,3/17/2015,1173250,2015,3,17,12,1,85.2,-0.5,-0.005868545,CEB
86,86.4,85.05,85.1,3/18/2015,567630,2015,3,18,12,2,84.7,1.3,0.015348288,CEB
85.15,86.8,85,86.5,3/19/2015,768740,2015,3,19,12,3,86,-0.85,-0.009883721,CEB
86.05,86.35,85.15,85.15,3/20/2015,543550,2015,3,20,12,4,85.15,0.9,0.010569583,CEB
86.85,87.2,86.35,86.45,3/23/2015,906040,2015,3,23,13,0,86.05,0.8,0.00929692,CEB
87,87.25,86.8,87,3/24/2015,988670,2015,3,24,13,1,86.85,0.15,0.001727116,CEB
85.25,87.5,84.95,87,3/25/2015,747230,2015,3,25,13,2,87,-1.75,-0.020114943,CEB
85.3,86.1,84.85,85.9,3/26/2015,805030,2015,3,26,13,3,85.25,0.05,0.00058651,CEB
84.95,85.4,84.9,85.3,3/27/2015,1047030,2015,3,27,13,4,85.3,-0.35,-0.004103165,CEB
85.6,86.4,85.1,85.3,3/30/2015,402920,2015,3,30,14,0,84.95,0.65,0.00765156,CEB
85,86.4,84.6,86,3/31/2015,1032420,2015,3,31,14,1,85.6,-0.6,-0.007009346,CEB
85.5,86,84.95,85.8,4/1/2015,578720,2015,4,1,14,2,85,0.5,0.005882353,CEB
85.5,86,85.45,85.6,4/6/2015,974400,2015,4,6,15,0,85.5,0,0,CEB
85.2,86,84.95,86,4/7/2015,571780,2015,4,7,15,1,85.5,-0.3,-0.003508772,CEB
86,86.15,85.3,85.5,4/8/2015,823530,2015,4,8,15,2,85.2,0.8,0.009389671,CEB
87.3,87.9,86.1,86.2,4/10/2015,1415720,2015,4,10,15,4,86,1.3,0.015116279,CEB
84.4,87.9,84.4,87.85,4/13/2015,1453980,2015,4,13,16,0,87.3,-2.9,-0.033218786,CEB
83.9,85.25,83.05,84.85,4/14/2015,1871150,2015,4,14,16,1,84.4,-0.5,-0.005924171,CEB
82.5,84.45,82.1,83.95,4/15/2015,989310,2015,4,15,16,2,83.9,-1.4,-0.016686532,CEB
80.7,82.5,79.8,82.5,4/16/2015,1562590,2015,4,16,16,3,82.5,-1.8,-0.021818182,CEB
81,82.2,80.7,81,4/17/2015,334150,2015,4,17,16,4,80.7,0.3,0.003717472,CEB
81,81.5,80.7,81.5,4/20/2015,230090,2015,4,20,17,0,81,0,0,CEB
81.65,82,81,81.05,4/21/2015,338600,2015,4,21,17,1,81,0.65,0.008024691,CEB
82.25,82.25,81.6,82,4/22/2015,559610,2015,4,22,17,2,81.65,0.6,0.007348438,CEB
81.75,82.7,81.7,82.5,4/23/2015,805320,2015,4,23,17,3,82.25,-0.5,-0.006079027,CEB
81.95,82.85,81.8,82,4/24/2015,322150,2015,4,24,17,4,81.75,0.2,0.002446483,CEB
84,84,81.95,81.95,4/27/2015,421880,2015,4,27,18,0,81.95,2.05,0.025015253,CEB
85.55,85.95,84.5,84.5,4/28/2015,873930,2015,4,28,18,1,84,1.55,0.018452381,CEB
85.75,87,84.95,85.9,4/29/2015,398130,2015,4,29,18,2,85.55,0.2,0.002337814,CEB
85,85.9,84.75,85.9,4/30/2015,470590,2015,4,30,18,3,85.75,-0.75,-0.008746356,CEB
85.3,86,84.7,85,5/4/2015,177610,2015,5,4,19,0,85,0.3,0.003529412,CEB
87,87.1,86,86,5/5/2015,874110,2015,5,5,19,1,85.3,1.7,0.01992966,CEB
86.25,87.5,86.1,87,5/6/2015,182510,2015,5,6,19,2,87,-0.75,-0.00862069,CEB
84,86.25,84,86.25,5/7/2015,338150,2015,5,7,19,3,86.25,-2.25,-0.026086957,CEB
84.3,85,84,84.3,5/8/2015,208850,2015,5,8,19,4,84,0.3,0.003571429,CEB
85.7,86,84.5,84.5,5/11/2015,157140,2015,5,11,20,0,84.3,1.4,0.016607355,CEB
85.85,86.15,85.25,85.65,5/12/2015,373810,2015,5,12,20,1,85.7,0.15,0.001750292,CEB
86.15,86.6,85.3,85.8,5/13/2015,406830,2015,5,13,20,2,85.85,0.3,0.003494467,CEB
85.95,87.5,85.7,86.8,5/14/2015,562580,2015,5,14,20,3,86.15,-0.2,-0.002321532,CEB
91.2,91.2,88.1,88.1,5/15/2015,2421830,2015,5,15,20,4,85.95,5.25,0.061082024,CEB
90.45,93.2,90.1,91.2,5/18/2015,972450,2015,5,18,21,0,91.2,-0.75,-0.008223684,CEB
90.95,92,90.5,90.9,5/19/2015,510490,2015,5,19,21,1,90.45,0.5,0.005527916,CEB
93.65,94.1,91.2,91.2,5/20/2015,1071520,2015,5,20,21,2,90.95,2.7,0.029686641,CEB
91.8,94.45,91.05,94,5/21/2015,379630,2015,5,21,21,3,93.65,-1.85,-0.019754405,CEB
90.6,92.95,90.5,91.8,5/22/2015,458500,2015,5,22,21,4,91.8,-1.2,-0.013071895,CEB
90.35,90.95,90.35,90.95,5/25/2015,256620,2015,5,25,22,0,90.6,-0.25,-0.002759382,CEB
90,90.5,86.8,90.35,5/26/2015,716580,2015,5,26,22,1,90.35,-0.35,-0.003873824,CEB
88.15,89.9,86.8,89.9,5/27/2015,423700,2015,5,27,22,2,90,-1.85,-0.020555556,CEB
87.75,88.15,85.6,88.15,5/28/2015,580620,2015,5,28,22,3,88.15,-0.4,-0.00453772,CEB
86,89.7,86,87.5,5/29/2015,888100,2015,5,29,22,4,87.75,-1.75,-0.01994302,CEB
86.3,87.7,85.5,87.7,6/1/2015,431830,2015,6,1,23,0,86,0.3,0.003488372,CEB
86,86.35,85.9,86.3,6/2/2015,360340,2015,6,2,23,1,86.3,-0.3,-0.003476246,CEB
83.9,86.05,83,86,6/3/2015,601780,2015,6,3,23,2,86,-2.1,-0.024418605,CEB
87.3,87.3,84,84,6/4/2015,663980,2015,6,4,23,3,83.9,3.4,0.040524434,CEB
84.95,87.4,84.95,87.35,6/5/2015,386950,2015,6,5,23,4,87.3,-2.35,-0.026918671,CEB
84.9,85.5,84.75,85.5,6/8/2015,123720,2015,6,8,24,0,84.95,-0.05,-0.000588582,CEB
82.15,85,81.95,85,6/9/2015,685500,2015,6,9,24,1,84.9,-2.75,-0.032391048,CEB
83.5,84,82.15,82.15,6/10/2015,400760,2015,6,10,24,2,82.15,1.35,0.016433354,CEB
85.35,85.5,84,84,6/11/2015,209990,2015,6,11,24,3,83.5,1.85,0.022155689,CEB
83.65,85.3,83.65,85.3,6/15/2015,306620,2015,6,15,25,0,85.35,-1.7,-0.019917985,CEB
84.55,85,83.85,84.2,6/16/2015,136170,2015,6,16,25,1,83.65,0.9,0.010759115,CEB
85,85.4,84.65,84.65,6/17/2015,364950,2015,6,17,25,2,84.55,0.45,0.005322295,CEB
85.95,87.1,85.25,85.6,6/18/2015,400670,2015,6,18,25,3,85,0.95,0.011176471,CEB
85.45,87.2,84.4,87.2,6/19/2015,355170,2015,6,19,25,4,85.95,-0.5,-0.005817336,CEB
85,86.95,85,86.95,6/22/2015,386000,2015,6,22,26,0,85.45,-0.45,-0.005266238,CEB
85.2,86.5,84.9,86.5,6/23/2015,328380,2015,6,23,26,1,85,0.2,0.002352941,CEB
85.5,86,85,86,6/24/2015,349330,2015,6,24,26,2,85.2,0.3,0.003521127,CEB
86.3,86.5,85.4,86,6/25/2015,289220,2015,6,25,26,3,85.5,0.8,0.009356725,CEB
86.1,86.4,85.7,86.3,6/26/2015,281460,2015,6,26,26,4,86.3,-0.2,-0.002317497,CEB
86.1,86.4,84.55,86,6/29/2015,393100,2015,6,29,27,0,86.1,0,0,CEB
85,85.85,84.75,85.85,6/30/2015,1040880,2015,6,30,27,1,86.1,-1.1,-0.012775842,CEB
85,85.2,84.65,85,7/1/2015,297530,2015,7,1,27,2,85,0,0,CEB
88.5,88.5,85.3,85.3,7/2/2015,1518090,2015,7,2,27,3,85,3.5,0.041176471,CEB
88.7,89.5,88.6,88.6,7/3/2015,704150,2015,7,3,27,4,88.5,0.2,0.002259887,CEB
84.5,88.65,84.5,88.65,7/6/2015,273030,2015,7,6,28,0,88.7,-4.2,-0.04735062,CEB
86.3,87.5,85.9,85.9,7/7/2015,162760,2015,7,7,28,1,84.5,1.8,0.021301775,CEB
84.9,88,84.85,87,7/8/2015,323670,2015,7,8,28,2,86.3,-1.4,-0.01622248,CEB
84.5,85.4,81.5,84.8,7/9/2015,555940,2015,7,9,28,3,84.9,-0.4,-0.004711425,CEB
84.95,86,84.65,85.45,7/10/2015,319830,2015,7,10,28,4,84.5,0.45,0.005325444,CEB
87,87,84.55,84.95,7/13/2015,206150,2015,7,13,29,0,84.95,2.05,0.024131842,CEB
88.9,89.3,86.9,87,7/14/2015,618640,2015,7,14,29,1,87,1.9,0.02183908,CEB
87.9,89,87.9,89,7/15/2015,335150,2015,7,15,29,2,88.9,-1,-0.011248594,CEB
88.25,88.5,87.9,88.25,7/16/2015,561310,2015,7,16,29,3,87.9,0.35,0.003981797,CEB
88.6,89,88,88.25,7/20/2015,490320,2015,7,20,30,0,88.25,0.35,0.003966006,CEB
90.4,91.1,88.8,88.8,7/21/2015,1482600,2015,7,21,30,1,88.6,1.8,0.020316027,CEB
90,91.1,90,90.4,7/22/2015,1062730,2015,7,22,30,2,90.4,-0.4,-0.004424779,CEB
91.8,93,89.4,90.2,7/23/2015,1327980,2015,7,23,30,3,90,1.8,0.02,CEB
92.25,92.7,91.85,92.5,7/24/2015,835770,2015,7,24,30,4,91.8,0.45,0.004901961,CEB
91.55,92.25,91.4,92,7/27/2015,327650,2015,7,27,31,0,92.25,-0.7,-0.007588076,CEB
92,92.5,90.5,91.75,7/28/2015,637570,2015,7,28,31,1,91.55,0.45,0.004915347,CEB
94.1,94.1,92,92,7/29/2015,1784410,2015,7,29,31,2,92,2.1,0.022826087,CEB
92.5,94,92.1,93,7/30/2015,758160,2015,7,30,31,3,94.1,-1.6,-0.017003188,CEB
93,93.75,92.6,92.7,7/31/2015,923540,2015,7,31,31,4,92.5,0.5,0.005405405,CEB
94,94.8,92.9,93,8/3/2015,822690,2015,8,3,32,0,93,1,0.010752688,CEB
96.35,96.85,94.05,94.05,8/4/2015,2845190,2015,8,4,32,1,94,2.35,0.025,CEB
97,98.6,96.35,96.35,8/5/2015,1674240,2015,8,5,32,2,96.35,0.65,0.006746238,CEB
96.55,98.8,96.55,97.3,8/6/2015,895850,2015,8,6,32,3,97,-0.45,-0.004639175,CEB
96.6,96.9,95.2,96.55,8/7/2015,662300,2015,8,7,32,4,96.55,0.05,0.000517866,CEB
98,99.5,96.6,96.6,8/10/2015,1649800,2015,8,10,33,0,96.6,1.4,0.014492754,CEB
97.15,99,96.8,98,8/11/2015,496190,2015,8,11,33,1,98,-0.85,-0.008673469,CEB
93.5,97.3,93.5,97.2,8/12/2015,1436370,2015,8,12,33,2,97.15,-3.65,-0.037570767,CEB
93.95,95.45,93.5,94.25,8/13/2015,636330,2015,8,13,33,3,93.5,0.45,0.004812834,CEB
94.15,96.25,93.9,93.95,8/14/2015,1062850,2015,8,14,33,4,93.95,0.2,0.002128792,CEB
88,95.3,87.8,95,8/17/2015,1981670,2015,8,17,34,0,94.15,-6.15,-0.065321296,CEB
90.5,90.8,88.2,88.2,8/18/2015,752350,2015,8,18,34,1,88,2.5,0.028409091,CEB
90.3,91.35,89.9,90.65,8/19/2015,1256860,2015,8,19,34,2,90.5,-0.2,-0.002209945,CEB
90.05,92.7,90.05,90.3,8/20/2015,783050,2015,8,20,34,3,90.3,-0.25,-0.002768549,CEB
85.1,88,84.8,88,8/24/2015,2614060,2015,8,24,35,0,90.05,-4.95,-0.054969461,CEB
87,88,83.95,84.95,8/25/2015,548260,2015,8,25,35,1,85.1,1.9,0.022326675,CEB
88.85,89.1,87,87,8/26/2015,1615240,2015,8,26,35,2,87,1.85,0.021264368,CEB
89.5,90,88.6,89.3,8/27/2015,1322370,2015,8,27,35,3,88.85,0.65,0.007315701,CEB
89.45,90.8,88.5,89.65,8/28/2015,1582520,2015,8,28,35,4,89.5,-0.05,-0.000558659,CEB
87,89.45,86.5,89.45,9/1/2015,454080,2015,9,1,36,1,89.45,-2.45,-0.027389603,CEB
88,88.2,85.3,86.9,9/2/2015,1034320,2015,9,2,36,2,87,1,0.011494253,CEB
88.3,88.8,88,88.2,9/3/2015,325910,2015,9,3,36,3,88,0.3,0.003409091,CEB
86.1,88.8,86.1,88.8,9/4/2015,1059470,2015,9,4,36,4,88.3,-2.2,-0.024915062,CEB
85.9,86.1,85,86.1,9/7/2015,380950,2015,9,7,37,0,86.1,-0.2,-0.00232288,CEB
86.15,87.95,85.8,85.9,9/8/2015,240080,2015,9,8,37,1,85.9,0.25,0.002910361,CEB
88.3,88.3,86.45,86.45,9/9/2015,306220,2015,9,9,37,2,86.15,2.15,0.024956471,CEB
86.2,88.25,86.2,88.25,9/10/2015,207210,2015,9,10,37,3,88.3,-2.1,-0.023782559,CEB
87,87,86.2,86.2,9/11/2015,214620,2015,9,11,37,4,86.2,0.8,0.009280742,CEB
88.35,89.6,87.3,87.3,9/14/2015,1036440,2015,9,14,38,0,87,1.35,0.015517241,CEB
90.15,90.8,89,89,9/15/2015,1140190,2015,9,15,38,1,88.35,1.8,0.020373514,CEB
89.1,90.8,89.1,90.2,9/16/2015,484680,2015,9,16,38,2,90.15,-1.05,-0.011647255,CEB
90.2,90.95,89.1,90,9/17/2015,759900,2015,9,17,38,3,89.1,1.1,0.012345679,CEB
91.75,92.4,90.7,90.7,9/18/2015,1147040,2015,9,18,38,4,90.2,1.55,0.017184035,CEB
89.5,91.75,89.05,91.75,9/21/2015,278620,2015,9,21,39,0,91.75,-2.25,-0.024523161,CEB
88.9,90.1,88.5,90,9/22/2015,246640,2015,9,22,39,1,89.5,-0.6,-0.006703911,CEB
88.3,89.1,87.5,89,9/23/2015,334890,2015,9,23,39,2,88.9,-0.6,-0.006749156,CEB
86.5,88.35,86.5,88.3,9/24/2015,496080,2015,9,24,39,3,88.3,-1.8,-0.020385051,CEB
87.2,88.5,86.5,86.5,9/28/2015,111450,2015,9,28,40,0,86.5,0.7,0.008092486,CEB
85.9,87.2,84.85,87.2,9/29/2015,555310,2015,9,29,40,1,87.2,-1.3,-0.014908257,CEB
86.55,87,85.5,85.9,9/30/2015,330140,2015,9,30,40,2,85.9,0.65,0.007566938,CEB
87.75,88,87.3,87.4,10/1/2015,152310,2015,10,1,40,3,86.55,1.2,0.013864818,CEB
87.35,87.85,86,87.85,10/2/2015,210660,2015,10,2,40,4,87.75,-0.4,-0.004558405,CEB
88.35,89,87.35,87.35,10/5/2015,246810,2015,10,5,41,0,87.35,1,0.011448197,CEB
87.85,89.35,87.3,88.7,10/6/2015,270900,2015,10,6,41,1,88.35,-0.5,-0.00565931,CEB
86.8,87.85,86.8,87.85,10/7/2015,466860,2015,10,7,41,2,87.85,-1.05,-0.011952191,CEB
85.4,87.4,85.4,87.4,10/8/2015,601560,2015,10,8,41,3,86.8,-1.4,-0.016129032,CEB
84.6,85.75,84.35,85.75,10/9/2015,948220,2015,10,9,41,4,85.4,-0.8,-0.009367681,CEB
85.9,86.2,84.8,84.8,10/12/2015,208460,2015,10,12,42,0,84.6,1.3,0.01536643,CEB
85.75,85.9,84.8,85.9,10/13/2015,121150,2015,10,13,42,1,85.9,-0.15,-0.001746217,CEB
85.5,86.35,85.5,85.75,10/14/2015,173700,2015,10,14,42,2,85.75,-0.25,-0.002915452,CEB
85.6,86.5,84.8,85.5,10/15/2015,225680,2015,10,15,42,3,85.5,0.1,0.001169591,CEB
82.9,85.6,82.9,85.6,10/16/2015,822250,2015,10,16,42,4,85.6,-2.7,-0.031542056,CEB
83.35,83.5,82.75,82.9,10/19/2015,160710,2015,10,19,43,0,82.9,0.45,0.005428227,CEB
84,84.3,83.5,83.5,10/20/2015,238820,2015,10,20,43,1,83.35,0.65,0.00779844,CEB
84.5,84.8,83.95,84,10/21/2015,339690,2015,10,21,43,2,84,0.5,0.005952381,CEB
86.8,86.8,84.75,84.8,10/22/2015,283360,2015,10,22,43,3,84.5,2.3,0.027218935,CEB
86.75,87.4,86.35,87,10/23/2015,404580,2015,10,23,43,4,86.8,-0.05,-0.000576037,CEB
87.4,88.1,86.75,86.75,10/26/2015,716370,2015,10,26,44,0,86.75,0.65,0.007492795,CEB
87,87.8,86,87.4,10/27/2015,417210,2015,10,27,44,1,87.4,-0.4,-0.004576659,CEB
87,87.25,86.5,87,10/28/2015,239780,2015,10,28,44,2,87,0,0,CEB
86.4,87.5,85.5,87,10/29/2015,517400,2015,10,29,44,3,87,-0.6,-0.006896552,CEB
89.2,89.2,86.9,86.9,10/30/2015,1195980,2015,10,30,44,4,86.4,2.8,0.032407407,CEB
90.6,90.8,88.05,89.3,11/2/2015,828980,2015,11,2,45,0,89.2,1.4,0.015695067,CEB
90.85,91,90.5,91,11/3/2015,593930,2015,11,3,45,1,90.6,0.25,0.002759382,CEB
88.4,91,88,91,11/4/2015,274540,2015,11,4,45,2,90.85,-2.45,-0.026967529,CEB
88.75,89.25,88.4,88.8,11/5/2015,168170,2015,11,5,45,3,88.4,0.35,0.003959276,CEB
88.95,89.4,87.05,88,11/6/2015,314760,2015,11,6,45,4,88.75,0.2,0.002253521,CEB
88.3,88.9,87.75,88.9,11/9/2015,106240,2015,11,9,46,0,88.95,-0.65,-0.007307476,CEB
85.85,88.3,85.85,88.3,11/10/2015,525920,2015,11,10,46,1,88.3,-2.45,-0.027746319,CEB
86.4,87,85.5,85.85,11/11/2015,234460,2015,11,11,46,2,85.85,0.55,0.006406523,CEB
86.3,87.4,86.2,86.4,11/12/2015,168530,2015,11,12,46,3,86.4,-0.1,-0.001157407,CEB
84.9,86.75,84,86.3,11/13/2015,1187060,2015,11,13,46,4,86.3,-1.4,-0.01622248,CEB
84.75,84.75,81.7,84,11/16/2015,672650,2015,11,16,47,0,84.9,-0.15,-0.001766784,CEB
84.1,84.75,83.5,83.5,11/17/2015,349160,2015,11,17,47,1,84.75,-0.65,-0.007669617,CEB
84.4,84.5,84.1,84.1,11/20/2015,70840,2015,11,20,47,4,84.1,0.3,0.003567182,CEB
85.5,85.5,83,84.35,11/23/2015,407820,2015,11,23,48,0,84.4,1.1,0.013033175,CEB
85,85,83.55,84,11/24/2015,484160,2015,11,24,48,1,85.5,-0.5,-0.005847953,CEB
85,85,83.7,83.75,11/25/2015,118000,2015,11,25,48,2,85,0,0,CEB
84.35,85.5,84.25,85,11/26/2015,386380,2015,11,26,48,3,85,-0.65,-0.007647059,CEB
83.5,84.35,83,84.35,11/27/2015,685310,2015,11,27,48,4,84.35,-0.85,-0.01007706,CEB
84,84.6,83.5,83.5,12/1/2015,401410,2015,12,1,49,1,83.5,0.5,0.005988024,CEB
84,84.7,83.9,84.7,12/2/2015,125400,2015,12,2,49,2,84,0,0,CEB
84,84.1,83.6,84,12/3/2015,277330,2015,12,3,49,3,84,0,0,CEB
83.65,84.5,83.4,84,12/4/2015,172750,2015,12,4,49,4,84,-0.35,-0.004166667,CEB
83.65,84,83.65,83.95,12/7/2015,82750,2015,12,7,50,0,83.65,0,0,CEB
84,84.3,83.65,84,12/8/2015,319550,2015,12,8,50,1,83.65,0.35,0.0041841,CEB
83,84,82.9,84,12/9/2015,305280,2015,12,9,50,2,84,-1,-0.011904762,CEB
82.85,83.4,82,83,12/10/2015,376340,2015,12,10,50,3,83,-0.15,-0.001807229,CEB
82.4,82.85,81.8,82.85,12/11/2015,325790,2015,12,11,50,4,82.85,-0.45,-0.005431503,CEB
81.6,82.4,81.3,82.4,12/14/2015,332710,2015,12,14,51,0,82.4,-0.8,-0.009708738,CEB
81.5,81.6,81.3,81.6,12/15/2015,951220,2015,12,15,51,1,81.6,-0.1,-0.00122549,CEB
81.5,81.5,81.4,81.5,12/16/2015,663410,2015,12,16,51,2,81.5,0,0,CEB
81.5,82.4,81.4,81.5,12/17/2015,2166990,2015,12,17,51,3,81.5,0,0,CEB
80,82,79.5,81.5,12/18/2015,1325460,2015,12,18,51,4,81.5,-1.5,-0.018404908,CEB
80,80.95,79.35,80,12/21/2015,305030,2015,12,21,52,0,80,0,0,CEB
79.7,80.9,79.7,80.9,12/22/2015,386210,2015,12,22,52,1,80,-0.3,-0.00375,CEB
80.5,81.5,80.4,81,12/23/2015,387670,2015,12,23,52,2,79.7,0.8,0.010037641,CEB
82,82.4,80.55,80.55,12/28/2015,368860,2015,12,28,53,0,80.5,1.5,0.01863354,CEB
82.35,82.9,82.05,82.05,12/29/2015,187140,2015,12,29,53,1,82,0.35,0.004268293,CEB
82.6,83,81.95,82.15,1/4/2016,491270,2016,1,4,1,0,82.35,0.25,0.003035823,CEB
81.85,82,81.6,81.75,1/5/2016,97350,2016,1,5,1,1,82.6,-0.75,-0.009079903,CEB
82.2,82.95,81.2,81.2,1/6/2016,191230,2016,1,6,1,2,81.85,0.35,0.004276115,CEB
81.95,82.2,81.2,81.2,1/7/2016,352910,2016,1,7,1,3,82.2,-0.25,-0.003041363,CEB
79.75,81.75,78.5,81.75,1/8/2016,945860,2016,1,8,1,4,81.95,-2.2,-0.026845638,CEB
76,79,75.95,78.15,1/11/2016,562770,2016,1,11,2,0,79.75,-3.75,-0.047021944,CEB
76.5,78.85,75.9,76,1/12/2016,528710,2016,1,12,2,1,76,0.5,0.006578947,CEB
79.5,79.5,76.5,76.5,1/13/2016,345260,2016,1,13,2,2,76.5,3,0.039215686,CEB
78,79,77.95,79,1/14/2016,1041460,2016,1,14,2,3,79.5,-1.5,-0.018867925,CEB
78.4,79,78,78,1/15/2016,441490,2016,1,15,2,4,78,0.4,0.005128205,CEB
75.4,78.35,75,78.35,1/18/2016,903060,2016,1,18,3,0,78.4,-3,-0.038265306,CEB
77.2,77.8,75.3,75.4,1/19/2016,318270,2016,1,19,3,1,75.4,1.8,0.023872679,CEB
76.8,77.7,76.5,77,1/20/2016,615540,2016,1,20,3,2,77.2,-0.4,-0.005181347,CEB
74.5,76.05,74,76.05,1/21/2016,1030670,2016,1,21,3,3,76.8,-2.3,-0.029947917,CEB
76,76,74.3,74.3,1/22/2016,350010,2016,1,22,3,4,74.5,1.5,0.020134228,CEB
77,77,75.8,76,1/25/2016,345600,2016,1,25,4,0,76,1,0.013157895,CEB
76.05,76.4,75.9,76.4,1/26/2016,215560,2016,1,26,4,1,77,-0.95,-0.012337662,CEB
76.5,77.85,76.5,76.5,1/27/2016,380860,2016,1,27,4,2,76.05,0.45,0.00591716,CEB
76.7,76.8,76.3,76.5,1/28/2016,1041780,2016,1,28,4,3,76.5,0.2,0.002614379,CEB
77.1,77.85,76.7,77,1/29/2016,573130,2016,1,29,4,4,76.7,0.4,0.005215124,CEB
77,77.95,76.8,77.1,2/1/2016,573530,2016,2,1,5,0,77.1,-0.1,-0.001297017,CEB
77.55,77.7,77,77.3,2/2/2016,483820,2016,2,2,5,1,77,0.55,0.007142857,CEB
75.5,77.45,75.05,77,2/3/2016,779560,2016,2,3,5,2,77.55,-2.05,-0.026434558,CEB
77.15,77.5,75.5,75.5,2/4/2016,665840,2016,2,4,5,3,75.5,1.65,0.021854305,CEB
77.5,77.7,76.4,77.15,2/5/2016,847820,2016,2,5,5,4,77.15,0.35,0.004536617,CEB
77.4,77.5,76.5,77.2,2/9/2016,316600,2016,2,9,6,1,77.5,-0.1,-0.001290323,CEB
77,77.4,76.9,77.05,2/10/2016,551210,2016,2,10,6,2,77.4,-0.4,-0.005167959,CEB
79.5,79.5,77.5,77.6,2/11/2016,254640,2016,2,11,6,3,77,2.5,0.032467532,CEB
80.5,80.5,78.6,79.2,2/12/2016,541390,2016,2,12,6,4,79.5,1,0.012578616,CEB
80.65,81.7,80.5,80.55,2/15/2016,95990,2016,2,15,7,0,80.5,0.15,0.001863354,CEB
81.5,81.5,80.5,80.65,2/16/2016,71210,2016,2,16,7,1,80.65,0.85,0.010539368,CEB
81,81.3,80.85,81,2/17/2016,330780,2016,2,17,7,2,81.5,-0.5,-0.006134969,CEB
83,83,81,81.3,2/18/2016,473430,2016,2,18,7,3,81,2,0.024691358,CEB
82.55,82.95,81.7,82,2/19/2016,250600,2016,2,19,7,4,83,-0.45,-0.005421687,CEB
81.5,82.8,81.5,82.7,2/22/2016,262380,2016,2,22,8,0,82.55,-1.05,-0.012719564,CEB
81.5,82.45,81.2,81.5,2/23/2016,225150,2016,2,23,8,1,81.5,0,0,CEB
81.8,81.95,81.5,81.5,2/24/2016,77510,2016,2,24,8,2,81.5,0.3,0.003680982,CEB
81.8,81.85,81.5,81.8,2/26/2016,76510,2016,2,26,8,4,81.8,0,0,CEB
83,83,81.6,81.8,2/29/2016,158570,2016,2,29,9,0,81.8,1.2,0.014669927,CEB
82.05,82.9,81.55,82.9,3/1/2016,30990,2016,3,1,9,1,83,-0.95,-0.011445783,CEB
84,84.1,82.3,82.3,3/2/2016,633150,2016,3,2,9,2,82.05,1.95,0.023765996,CEB
84.2,84.3,83.6,84,3/3/2016,739890,2016,3,3,9,3,84,0.2,0.002380952,CEB
85.95,85.95,84.2,84.2,3/4/2016,757850,2016,3,4,9,4,84.2,1.75,0.020783848,CEB
86.8,87,85.75,85.95,3/7/2016,638220,2016,3,7,10,0,85.95,0.85,0.009889471,CEB
86.85,86.9,85.85,86.8,3/8/2016,365660,2016,3,8,10,1,86.8,0.05,0.000576037,CEB
86.45,86.9,85.95,86.5,3/9/2016,311810,2016,3,9,10,2,86.85,-0.4,-0.004605642,CEB
87.45,87.9,86.3,86.4,3/10/2016,951850,2016,3,10,10,3,86.45,1,0.01156738,CEB
86.6,87.5,86.1,87.45,3/11/2016,168390,2016,3,11,10,4,87.45,-0.85,-0.00971984,CEB
84,87.2,84,86.7,3/14/2016,846930,2016,3,14,11,0,86.6,-2.6,-0.030023095,CEB
86,86,84,84,3/15/2016,153210,2016,3,15,11,1,84,2,0.023809524,CEB
85.1,86,84.65,86,3/16/2016,317140,2016,3,16,11,2,86,-0.9,-0.010465116,CEB
87,87.2,85.45,85.5,3/17/2016,987960,2016,3,17,11,3,85.1,1.9,0.022326675,CEB
90,90.3,87,87,3/18/2016,1659230,2016,3,18,11,4,87,3,0.034482759,CEB
89.25,90.3,89.25,90.05,3/21/2016,279050,2016,3,21,12,0,90,-0.75,-0.008333333,CEB
88.8,89.3,88.05,89.25,3/22/2016,236280,2016,3,22,12,1,89.25,-0.45,-0.005042017,CEB
90.4,90.4,88.5,88.8,3/23/2016,293030,2016,3,23,12,2,88.8,1.6,0.018018018,CEB
90,90,88.9,89.8,3/28/2016,193020,2016,3,28,13,0,90.4,-0.4,-0.004424779,CEB
89.7,90,89.45,90,3/29/2016,142830,2016,3,29,13,1,90,-0.3,-0.003333333,CEB
91.6,92.5,89.5,89.5,3/30/2016,1240420,2016,3,30,13,2,89.7,1.9,0.021181717,CEB
89.5,92.3,89.5,92,3/31/2016,778800,2016,3,31,13,3,91.6,-2.1,-0.022925764,CEB
89.65,90.7,89.6,89.95,4/1/2016,109790,2016,4,1,13,4,89.5,0.15,0.001675978,CEB
89,89.65,88.8,89.65,4/4/2016,74130,2016,4,4,14,0,89.65,-0.65,-0.007250418,CEB
89.1,89.4,88.2,88.95,4/5/2016,693490,2016,4,5,14,1,89,0.1,0.001123596,CEB
89.95,89.95,88.9,88.95,4/6/2016,287020,2016,4,6,14,2,89.1,0.85,0.009539843,CEB
89.35,90.5,89.05,89.95,4/7/2016,157950,2016,4,7,14,3,89.95,-0.6,-0.006670372,CEB
